@RELATION P1BotAgent

@ATTRIBUTE celda[6][9] NUMERIC
@ATTRIBUTE celda[7][9] NUMERIC
@ATTRIBUTE celda[8][9] NUMERIC
@ATTRIBUTE celda[8][10] NUMERIC
@ATTRIBUTE celda[9][10] NUMERIC
@ATTRIBUTE celda[9][11] NUMERIC
@ATTRIBUTE celda[10][10] NUMERIC
@ATTRIBUTE celda[11][10] NUMERIC
@ATTRIBUTE celda[12][10] NUMERIC
@ATTRIBUTE celda[13][10] NUMERIC
@ATTRIBUTE celda[14][10] NUMERIC
@ATTRIBUTE celda[15][10] NUMERIC
@ATTRIBUTE celda[16][10] NUMERIC
@ATTRIBUTE celda[17][10] NUMERIC
@ATTRIBUTE celda[10][11] NUMERIC
@ATTRIBUTE celda[11][11] NUMERIC
@ATTRIBUTE celda[12][11] NUMERIC
@ATTRIBUTE celda[13][11] NUMERIC
@ATTRIBUTE celda[14][11] NUMERIC
@ATTRIBUTE celda[15][11] NUMERIC
@ATTRIBUTE celda[16][11] NUMERIC
@ATTRIBUTE celda[17][11] NUMERIC
@ATTRIBUTE celda[10][12] NUMERIC
@ATTRIBUTE celda[11][12] NUMERIC
@ATTRIBUTE celda[12][12] NUMERIC
@ATTRIBUTE celda[13][12] NUMERIC
@ATTRIBUTE celda[14][12] NUMERIC
@ATTRIBUTE celda[15][12] NUMERIC
@ATTRIBUTE celda[16][12] NUMERIC
@ATTRIBUTE celda[17][12] NUMERIC
@ATTRIBUTE mario_x NUMERIC
@ATTRIBUTE mario_y NUMERIC
@ATTRIBUTE marioStatus NUMERIC
@ATTRIBUTE marioMode NUMERIC
@ATTRIBUTE isMarioOnGround {1, 0}
@ATTRIBUTE isMarioAbleToJump {1, 0}
@ATTRIBUTE isMarioAbleToShoot {1, 0}
@ATTRIBUTE isMarioCarrying {1, 0}
@ATTRIBUTE killsTotal NUMERIC
@ATTRIBUTE killsByFire NUMERIC
@ATTRIBUTE killsByStomp NUMERIC
@ATTRIBUTE killsByShell NUMERIC
@ATTRIBUTE timeLeft NUMERIC
@ATTRIBUTE distancePassedCells NUMERIC
@ATTRIBUTE distancePassedPhys NUMERIC
@ATTRIBUTE flowersDevoured NUMERIC
@ATTRIBUTE mushroomsDevoured NUMERIC
@ATTRIBUTE coinsGained NUMERIC
@ATTRIBUTE timeSpent NUMERIC
@ATTRIBUTE hiddenBlocksFound NUMERIC
@ATTRIBUTE reward NUMERIC
@ATTRIBUTE coins NUMERIC
@ATTRIBUTE bricks NUMERIC
@ATTRIBUTE enemys NUMERIC
@ATTRIBUTE coins_6 NUMERIC
@ATTRIBUTE enemys_6 NUMERIC
@ATTRIBUTE coins_12 NUMERIC
@ATTRIBUTE enemys_12 NUMERIC
@ATTRIBUTE coins_24 NUMERIC
@ATTRIBUTE enemys_24 NUMERIC
@ATTRIBUTE ACTION {00, 01, 10, 11}
@data
0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 1429.1654, 206.27777, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 179, 89, 1429, 0, 0, 34, 20, 0, 499, 6, 7, 3, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1434.6072, 216.68611, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 179, 89, 1434, 0, 0, 34, 20, 0, 499, 1, 6, 3, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1440.0504, 223.0, 2, 0, 1, 0, 1, 0, 5, 1, 4, 0, 179, 90, 1440, 0, 0, 34, 20, 0, 499, 0, 6, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1445.4949, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 90, 1445, 0, 0, 34, 20, 0, 499, 0, 6, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1450.9404, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 90, 1450, 0, 0, 34, 20, 0, 499, 0, 6, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1456.387, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 91, 1456, 0, 0, 34, 20, 0, 499, 0, 6, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1461.8344, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 91, 1461, 0, 0, 34, 20, 0, 499, 0, 6, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1467.2826, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 91, 1467, 0, 0, 34, 20, 0, 499, 0, 6, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1472.7314, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 92, 1472, 0, 0, 34, 21, 0, 499, 0, 8, 2, 0, 0, 0, 1, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1478.181, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 179, 92, 1478, 0, 0, 34, 21, 0, 499, 0, 8, 2, 0, 0, 0, 1, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1483.6311, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 178, 92, 1483, 0, 0, 34, 21, 0, 499, 0, 8, 2, 0, 0, 0, 1, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1489.0817, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 178, 93, 1489, 0, 0, 34, 21, 0, 499, 0, 8, 1, 0, 1, 0, 1, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1494.5327, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 178, 93, 1494, 0, 0, 34, 21, 0, 499, 0, 8, 1, 0, 1, 0, 1, 0, -29, 10
0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1499.9841, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 178, 93, 1499, 0, 0, 34, 21, 0, 499, 0, 8, 2, 0, 1, 0, 1, 0, -29, 10
0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1505.4359, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 178, 94, 1505, 0, 0, 34, 21, 0, 499, 0, 9, 2, 0, 1, 0, 1, 0, -29, 11
0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1510.888, 209.7, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 94, 1510, 0, 0, 34, 21, 0, 499, 0, 9, 2, 0, 1, 0, 1, 0, -29, 11
0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 80, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 1516.3402, 196.4, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 94, 1516, 0, 0, 34, 21, 0, 499, 5, 13, 2, 0, 1, 0, 1, 0, -29, 11
0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1521.7927, 188.095, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 95, 1521, 0, 0, 34, 21, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1527.2455, 184.03575, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 95, 1527, 0, 0, 34, 21, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1532.6985, 183.58539, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 95, 1532, 0, 0, 34, 21, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, 0, -60, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1538.1516, 186.20258, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 96, 1538, 0, 0, 34, 21, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, 0, -60, 0, 0, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1543.6049, 191.42719, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 96, 1543, 0, 0, 34, 21, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, 0, -60, 0, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1549.0583, 198.8681, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 96, 1549, 0, 0, 34, 21, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1554.512, 208.19289, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 97, 1554, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1559.9656, 219.11896, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 178, 97, 1559, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 223.0, 2, 0, 1, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 209.7, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.0, 196.4, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.6, 188.095, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.0, 184.03575, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.6, 183.58539, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.0, 186.20258, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.6, 191.42719, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.0, 198.8681, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.6, 203.53049, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 210.49352, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 22, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 214.9528, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 221.7432, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 177, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 223.0, 2, 0, 1, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 209.7, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.6, 201.39499, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.0, 197.33574, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.6, 196.88538, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.0, 199.50256, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.6, 202.11487, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.0, 207.33533, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 211.05402, 2, 0, 0, 1, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 217.2149, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 221.33328, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 23, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 223.0, 2, 0, 1, 0, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 176, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.6, 223.0, 2, 0, 1, 1, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 1563.0, 209.7, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 0, 9, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, -60, -60, 0, 0, 0, 0, 0, 0, 1563.6, 196.4, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 5, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.0, 188.095, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.6, 184.03575, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.0, 183.58539, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 10
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.6, 186.20258, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
0, 0, 0, 0, -60, -60, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, -60, -60, -60, 0, 0, 0, 0, 0, 1563.0, 191.42719, 2, 0, 0, 0, 1, 0, 5, 1, 4, 0, 175, 97, 1563, 0, 0, 34, 24, 0, 499, 10, 13, 2, 0, 0, 0, 0, 0, -29, 11
